Source Name	Cell ID	Annotated Archetype
03887B26C1	131	nan
03887B26C1	132	nan
03887B26C1	133	nan
03887B26C1	134	nan
03887B26C1	135	nan
03887B26C1	136	nan
03887B26C1	137	nan
03887B26C1	138	nan
03887B26C1	139	nan
03887B26C1	140	nan
03887B26C1	141	nan
03887B26C1	142	nan
03887B26C1	143	nan
03887B26C1	144	nan
03887B26C1	145	nan
03887B26C1	146	nan
03887B26C1	147	nan
03887B26C1	148	nan
03887B26C1	149	nan
03887B26C1	150	nan
03887B26C1	151	nan
03887B26C1	152	nan
03887B26C1	153	nan
03887B26C1	154	nan
03887B26C1	155	nan
03887B26C1	156	nan
03887B26C1	157	nan
03887B26C1	158	nan
03887B26C1	159	nan
03887B26C1	160	nan
03887B26C1	161	nan
03887B26C1	162	nan
03887B26C1	163	nan
056F63395C	1	nan
056F63395C	2	nan
056F63395C	3	nan
056F63395C	4	nan
056F63395C	5	nan
056F63395C	6	nan
056F63395C	7	nan
056F63395C	8	nan
056F63395C	9	nan
056F63395C	10	nan
056F63395C	11	nan
056F63395C	12	nan
056F63395C	13	nan
056F63395C	14	nan
056F63395C	15	nan
056F63395C	16	nan
056F63395C	17	nan
056F63395C	18	nan
056F63395C	19	nan
056F63395C	20	nan
056F63395C	21	nan
056F63395C	22	nan
056F63395C	23	nan
056F63395C	24	nan
056F63395C	25	nan
056F63395C	26	nan
056F63395C	27	nan
056F63395C	28	nan
056F63395C	29	nan
056F63395C	30	nan
056F63395C	31	nan
056F63395C	32	nan
056F63395C	33	nan
056F63395C	34	nan
056F63395C	35	nan
056F63395C	36	nan
056F63395C	37	nan
056F63395C	38	nan
056F63395C	39	nan
056F63395C	40	nan
056F63395C	41	nan
056F63395C	42	nan
056F63395C	43	nan
056F63395C	44	nan
056F63395C	45	nan
056F63395C	46	nan
056F63395C	47	nan
056F63395C	48	nan
056F63395C	49	nan
056F63395C	50	nan
056F63395C	51	nan
056F63395C	52	nan
056F63395C	53	nan
056F63395C	54	nan
056F63395C	55	nan
056F63395C	56	nan
056F63395C	57	nan
056F63395C	58	nan
056F63395C	59	nan
056F63395C	60	nan
056F63395C	61	nan
056F63395C	62	nan
056F63395C	63	nan
056F63395C	64	nan
056F63395C	65	nan
056F63395C	66	nan
056F63395C	67	nan
056F63395C	68	nan
056F63395C	69	nan
056F63395C	70	nan
056F63395C	71	nan
056F63395C	72	nan
056F63395C	73	nan
056F63395C	74	nan
056F63395C	75	nan
056F63395C	76	nan
056F63395C	77	nan
056F63395C	78	nan
056F63395C	79	nan
056F63395C	80	nan
056F63395C	81	nan
056F63395C	82	nan
056F63395C	83	nan
056F63395C	84	nan
056F63395C	85	nan
056F63395C	86	nan
056F63395C	87	nan
056F63395C	88	nan
056F63395C	89	nan
056F63395C	90	nan
056F63395C	91	nan
056F63395C	92	nan
056F63395C	93	nan
056F63395C	94	nan
056F63395C	95	nan
056F63395C	96	nan
056F63395C	97	nan
056F63395C	98	nan
056F63395C	99	nan
056F63395C	100	nan
056F63395C	101	nan
056F63395C	102	nan
056F63395C	103	nan
056F63395C	104	nan
056F63395C	105	nan
056F63395C	106	nan
056F63395C	107	nan
056F63395C	108	nan
056F63395C	109	nan
08B96BE794	1	nan
08B96BE794	2	nan
08B96BE794	3	nan
08B96BE794	4	nan
08B96BE794	5	nan
08B96BE794	6	nan
08B96BE794	7	nan
08B96BE794	8	nan
08B96BE794	9	nan
08B96BE794	10	nan
08B96BE794	11	4
08B96BE794	12	nan
08B96BE794	13	nan
08B96BE794	14	nan
08B96BE794	15	nan
08B96BE794	16	nan
08B96BE794	17	nan
08B96BE794	18	nan
08B96BE794	19	4
08B96BE794	20	nan
08B96BE794	21	3
08B96BE794	22	nan
08B96BE794	23	nan
08B96BE794	24	nan
08B96BE794	25	1
08B96BE794	26	nan
08B96BE794	27	1
08B96BE794	28	nan
08B96BE794	29	nan
08B96BE794	30	1
08B96BE794	31	nan
08B96BE794	32	4
08B96BE794	33	nan
08B96BE794	34	nan
08B96BE794	35	2
08B96BE794	36	nan
08B96BE794	37	nan
08B96BE794	38	nan
08B96BE794	39	nan
08B96BE794	40	nan
08B96BE794	41	nan
08B96BE794	42	nan
08B96BE794	43	nan
08B96BE794	44	nan
08B96BE794	45	nan
08B96BE794	46	nan
08B96BE794	47	nan
08B96BE794	48	nan
08B96BE794	49	nan
08B96BE794	50	1
08B96BE794	51	nan
08B96BE794	52	nan
08B96BE794	53	nan
08B96BE794	54	nan
08B96BE794	55	nan
08B96BE794	56	nan
08B96BE794	57	nan
08B96BE794	58	2
08B96BE794	59	nan
08B96BE794	60	nan
08B96BE794	61	nan
08B96BE794	62	nan
08B96BE794	63	nan
08B96BE794	64	2
08B96BE794	65	4
08B96BE794	66	nan
08B96BE794	67	3
08B96BE794	68	nan
08B96BE794	69	3
08B96BE794	70	nan
08B96BE794	71	nan
08B96BE794	72	1
08B96BE794	73	nan
08B96BE794	74	nan
08B96BE794	75	nan
08B96BE794	76	2
08B96BE794	77	2
08B96BE794	78	nan
08B96BE794	79	nan
08B96BE794	80	2
08B96BE794	81	nan
08B96BE794	82	nan
08B96BE794	83	2
08B96BE794	84	3
08B96BE794	85	nan
08B96BE794	86	nan
08B96BE794	87	nan
08B96BE794	88	nan
08B96BE794	89	nan
08B96BE794	90	nan
08B96BE794	91	nan
08B96BE794	92	nan
08B96BE794	93	nan
08B96BE794	94	1
08B96BE794	95	nan
08B96BE794	96	3
08B96BE794	97	2
08B96BE794	98	nan
08B96BE794	99	nan
09034FB7F0	1	nan
09034FB7F0	2	nan
09034FB7F0	3	nan
09034FB7F0	4	nan
09034FB7F0	5	nan
09034FB7F0	6	nan
09034FB7F0	7	nan
09034FB7F0	8	nan
09034FB7F0	9	nan
09034FB7F0	10	nan
09034FB7F0	11	nan
09034FB7F0	12	nan
09034FB7F0	13	nan
09034FB7F0	14	nan
09034FB7F0	15	nan
09034FB7F0	16	nan
09034FB7F0	17	nan
09034FB7F0	18	nan
09034FB7F0	19	nan
09034FB7F0	20	nan
09034FB7F0	21	nan
09034FB7F0	22	nan
09034FB7F0	23	nan
09034FB7F0	24	nan
09034FB7F0	25	nan
09034FB7F0	26	nan
09034FB7F0	27	nan
09034FB7F0	28	nan
09034FB7F0	29	nan
09034FB7F0	30	nan
09034FB7F0	31	nan
09034FB7F0	32	nan
09034FB7F0	33	nan
09034FB7F0	34	nan
09034FB7F0	35	nan
09034FB7F0	36	nan
09034FB7F0	37	nan
09034FB7F0	38	nan
09034FB7F0	39	nan
09034FB7F0	40	nan
09034FB7F0	41	nan
09034FB7F0	42	nan
09034FB7F0	43	nan
09034FB7F0	44	nan
09034FB7F0	45	nan
09034FB7F0	46	nan
09034FB7F0	47	nan
09034FB7F0	48	nan
09034FB7F0	49	nan
09034FB7F0	50	nan
09034FB7F0	51	nan
09034FB7F0	52	nan
09034FB7F0	53	nan
09034FB7F0	54	nan
09034FB7F0	55	nan
09034FB7F0	56	nan
09034FB7F0	57	nan
09034FB7F0	58	nan
09034FB7F0	59	nan
09034FB7F0	60	nan
09034FB7F0	61	nan
09034FB7F0	62	nan
09034FB7F0	63	nan
09034FB7F0	64	nan
09034FB7F0	65	nan
09034FB7F0	66	nan
09034FB7F0	67	nan
09034FB7F0	68	nan
09034FB7F0	69	nan
09034FB7F0	70	nan
09034FB7F0	71	nan
09034FB7F0	72	nan
09034FB7F0	73	nan
09034FB7F0	74	nan
09034FB7F0	75	nan
09034FB7F0	76	nan
09034FB7F0	77	nan
09034FB7F0	78	nan
09034FB7F0	79	nan
09034FB7F0	80	nan
09034FB7F0	81	nan
09034FB7F0	82	nan
09034FB7F0	83	nan
09034FB7F0	84	nan
09034FB7F0	85	nan
09034FB7F0	86	nan
09034FB7F0	87	nan
0AF10D7E72	1	nan
0AF10D7E72	2	nan
0AF10D7E72	3	nan
0AF10D7E72	4	nan
0AF10D7E72	5	nan
0AF10D7E72	6	nan
0AF10D7E72	7	nan
0AF10D7E72	8	nan
0AF10D7E72	9	nan
0AF10D7E72	10	nan
0AF10D7E72	11	nan
0AF10D7E72	12	nan
0AF10D7E72	13	nan
0AF10D7E72	14	nan
0AF10D7E72	15	nan
0AF10D7E72	16	nan
0AF10D7E72	17	nan
0AF10D7E72	18	nan
0AF10D7E72	19	nan
0AF10D7E72	20	nan
0AF10D7E72	21	nan
0AF10D7E72	22	nan
0AF10D7E72	23	nan
0AF10D7E72	24	nan
0AF10D7E72	25	nan
0AF10D7E72	26	nan
0AF10D7E72	27	nan
0AF10D7E72	28	nan
0AF10D7E72	29	nan
0AF10D7E72	30	nan
0AF10D7E72	31	nan
0AF10D7E72	32	nan
0AF10D7E72	33	nan
0AF10D7E72	34	nan
0AF10D7E72	35	nan
0AF10D7E72	36	nan
0AF10D7E72	37	nan
0AF10D7E72	38	nan
0AF10D7E72	39	nan
0AF10D7E72	40	nan
0AF10D7E72	41	nan
0AF10D7E72	42	nan
0AF10D7E72	43	nan
0AF10D7E72	44	nan
0AF10D7E72	45	nan
0AF10D7E72	46	nan
0AF10D7E72	47	nan
0AF10D7E72	48	nan
0AF10D7E72	49	nan
0AF10D7E72	50	nan
0AF10D7E72	51	nan
0AF10D7E72	52	nan
0AF10D7E72	53	nan
0AF10D7E72	54	nan
0AF10D7E72	55	nan
0AF10D7E72	56	nan
0AF10D7E72	57	nan
0AF10D7E72	58	nan
0AF10D7E72	59	nan
0AF10D7E72	60	nan
0AF10D7E72	61	nan
0AF10D7E72	62	nan
0AF10D7E72	63	nan
0AF10D7E72	64	nan
0AF10D7E72	65	nan
0AF10D7E72	66	nan
0AF10D7E72	67	nan
0AF10D7E72	68	nan
0AF10D7E72	69	nan
0AF10D7E72	70	nan
0AF10D7E72	71	nan
0AF10D7E72	72	nan
0AF10D7E72	73	nan
0AF10D7E72	74	nan
0AF10D7E72	75	nan
0AF10D7E72	76	nan
0AF10D7E72	77	nan
0AF10D7E72	78	nan
0B51F8B46C	1	nan
0B51F8B46C	2	nan
0B51F8B46C	3	nan
0B51F8B46C	4	nan
0B51F8B46C	5	nan
0B51F8B46C	6	1
0B51F8B46C	7	nan
0B51F8B46C	8	nan
0B51F8B46C	9	nan
0B51F8B46C	10	nan
0B51F8B46C	11	nan
0B51F8B46C	12	nan
0B51F8B46C	13	nan
0B51F8B46C	14	1
0B51F8B46C	15	nan
0B51F8B46C	16	nan
0B51F8B46C	17	nan
0B51F8B46C	18	nan
0B51F8B46C	19	nan
0B51F8B46C	20	nan
0B51F8B46C	21	nan
0B51F8B46C	22	nan
0B51F8B46C	23	1
0B51F8B46C	24	nan
0B51F8B46C	25	nan
0B51F8B46C	26	nan
0B51F8B46C	27	nan
0B51F8B46C	28	nan
0B51F8B46C	29	nan
0B51F8B46C	30	nan
0B51F8B46C	31	nan
0B51F8B46C	32	nan
0B51F8B46C	33	nan
0B51F8B46C	34	nan
0B51F8B46C	35	1
0B51F8B46C	36	1
0B51F8B46C	37	nan
0B51F8B46C	38	nan
0B51F8B46C	39	nan
0B51F8B46C	40	nan
0B51F8B46C	41	nan
0B51F8B46C	42	nan
0B51F8B46C	43	nan
0B51F8B46C	44	2
0B51F8B46C	45	nan
0B51F8B46C	46	nan
0B51F8B46C	47	nan
0B51F8B46C	48	nan
0B51F8B46C	49	1
0B51F8B46C	50	nan
0B51F8B46C	51	nan
0B51F8B46C	52	nan
0B51F8B46C	53	nan
0B51F8B46C	54	nan
0B51F8B46C	55	nan
0B51F8B46C	56	nan
0B51F8B46C	57	nan
0B51F8B46C	58	nan
0B51F8B46C	59	3
0B51F8B46C	60	3
0B51F8B46C	61	nan
0B51F8B46C	62	2
0B51F8B46C	63	nan
0B51F8B46C	64	2
0B51F8B46C	65	nan
0B51F8B46C	66	nan
0B51F8B46C	67	nan
0B51F8B46C	68	nan
0B51F8B46C	69	nan
0B51F8B46C	70	nan
0B51F8B46C	71	nan
0B51F8B46C	72	nan
0B51F8B46C	73	nan
0B51F8B46C	74	nan
0B51F8B46C	75	nan
0B51F8B46C	76	nan
0B51F8B46C	77	nan
0B51F8B46C	78	2
0B51F8B46C	79	nan
0B51F8B46C	80	3
0B51F8B46C	81	nan
0B51F8B46C	82	nan
0B51F8B46C	83	2
0B51F8B46C	84	2
0B51F8B46C	85	nan
0B51F8B46C	86	nan
0B51F8B46C	87	nan
0B51F8B46C	88	nan
0B51F8B46C	89	3
0B51F8B46C	90	nan
0B51F8B46C	91	nan
0B51F8B46C	92	nan
0B51F8B46C	93	nan
0B51F8B46C	94	2
0B51F8B46C	95	nan
0B51F8B46C	96	2
0B51F8B46C	97	nan
0B51F8B46C	98	nan
0B51F8B46C	99	3
0B51F8B46C	100	nan
0B51F8B46C	101	nan
0B51F8B46C	102	nan
0B51F8B46C	103	nan
0B51F8B46C	104	nan
0B51F8B46C	105	nan
0B51F8B46C	106	nan
0B51F8B46C	107	2
0B51F8B46C	108	nan
0B51F8B46C	109	nan
0B51F8B46C	110	nan
0B51F8B46C	111	2
0B51F8B46C	112	nan
0B51F8B46C	113	nan
0B51F8B46C	114	4
0B51F8B46C	115	nan
0B51F8B46C	116	4
0B51F8B46C	117	4
0B51F8B46C	118	nan
0BC19C020F	1	nan
0BC19C020F	2	nan
0BC19C020F	3	nan
0BC19C020F	4	nan
0BC19C020F	5	nan
0BC19C020F	6	nan
0BC19C020F	7	nan
0BC19C020F	8	nan
0BC19C020F	9	nan
0BC19C020F	10	nan
0BC19C020F	11	nan
0BC19C020F	12	nan
0BC19C020F	13	nan
0BC19C020F	14	nan
0BC19C020F	15	nan
0BC19C020F	16	nan
0BC19C020F	17	nan
0BC19C020F	18	nan
0BC19C020F	19	nan
0BC19C020F	20	nan
0BC19C020F	21	nan
0BC19C020F	22	nan
0BC19C020F	23	nan
0BC19C020F	24	nan
0BC19C020F	25	nan
0BC19C020F	26	nan
0BC19C020F	27	nan
0BC19C020F	28	nan
0BC19C020F	29	nan
0BC19C020F	30	nan
0BC19C020F	31	nan
0BC19C020F	32	nan
0BC19C020F	33	nan
0BC19C020F	34	nan
0BC19C020F	35	nan
0BC19C020F	36	nan
0BC19C020F	37	nan
0BC19C020F	38	nan
0BC19C020F	39	nan
0BC19C020F	40	nan
0BC19C020F	41	nan
0BC19C020F	42	nan
0BC19C020F	43	nan
0BC19C020F	44	nan
0BC19C020F	45	nan
0BC19C020F	46	nan
0BC19C020F	47	nan
0BC19C020F	48	nan
0BC19C020F	49	nan
0BC19C020F	50	nan
0BC19C020F	51	nan
0BC19C020F	52	nan
0BC19C020F	53	nan
0BC19C020F	54	nan
0BC19C020F	55	nan
0BC19C020F	56	nan
0BC19C020F	57	nan
0BC19C020F	58	nan
0BC19C020F	59	nan
0BC19C020F	60	nan
0BC19C020F	61	nan
0BC19C020F	62	nan
0BC19C020F	63	nan
0BC19C020F	64	nan
0BC19C020F	65	nan
0BC19C020F	66	nan
0BC19C020F	67	nan
0BC19C020F	68	nan
0BC19C020F	69	nan
0BC19C020F	70	nan
0BC19C020F	71	nan
0BC19C020F	72	nan
0BC19C020F	73	nan
0BC19C020F	74	nan
0BC19C020F	75	nan
0BC19C020F	76	nan
0BC19C020F	77	nan
0BC19C020F	78	nan
0BC19C020F	79	nan
0BC19C020F	80	nan
0BC19C020F	81	nan
0BC19C020F	82	nan
0BC19C020F	83	nan
0BC19C020F	84	nan
0BC19C020F	85	nan
0BC19C020F	86	nan
0BC19C020F	87	nan
0BC19C020F	88	nan
0BC19C020F	89	nan
0BC19C020F	90	nan
0BC19C020F	91	nan
0BC19C020F	92	nan
0BC19C020F	93	nan
0BC19C020F	94	nan
0BC19C020F	95	nan
0BC19C020F	96	nan
0BC19C020F	97	nan
0BC19C020F	98	nan
0BC19C020F	99	nan
0BC19C020F	100	nan
0BC19C020F	101	nan
0BC19C020F	102	nan
0BC19C020F	103	nan
0BC19C020F	104	nan
0BC19C020F	105	nan
0BC19C020F	106	nan
0BC19C020F	107	nan
0BC19C020F	108	nan
0BC19C020F	109	nan
0C7E6EE381	1	nan
0C7E6EE381	2	nan
0C7E6EE381	3	nan
0C7E6EE381	4	nan
0C7E6EE381	5	nan
0C7E6EE381	6	nan
0C7E6EE381	7	nan
0C7E6EE381	8	nan
0C7E6EE381	9	nan
0C7E6EE381	10	nan
0C7E6EE381	11	nan
0C7E6EE381	12	nan
0C7E6EE381	13	nan
0C7E6EE381	14	nan
0C7E6EE381	15	nan
0C7E6EE381	16	nan
0C7E6EE381	17	nan
0C7E6EE381	18	nan
0C7E6EE381	19	nan
0C7E6EE381	20	nan
0C7E6EE381	21	nan
0C7E6EE381	22	nan
0C7E6EE381	23	nan
0C7E6EE381	24	nan
0C7E6EE381	25	nan
0C7E6EE381	26	nan
0C7E6EE381	27	nan
0C7E6EE381	28	nan
0C7E6EE381	29	nan
0C7E6EE381	30	nan
0C7E6EE381	31	nan
0C7E6EE381	32	nan
0C7E6EE381	33	nan
0C7E6EE381	34	nan
0C7E6EE381	35	nan
0C7E6EE381	36	nan
0C7E6EE381	37	nan
0C7E6EE381	38	nan
0C7E6EE381	39	nan
0C7E6EE381	40	nan
0C7E6EE381	41	nan
0C7E6EE381	42	nan
0C7E6EE381	43	nan
0C7E6EE381	44	nan
0C7E6EE381	45	nan
0C7E6EE381	46	nan
0C7E6EE381	47	nan
0C7E6EE381	48	nan
0C7E6EE381	49	nan
0C7E6EE381	50	nan
0C7E6EE381	51	nan
0C7E6EE381	52	nan
0C7E6EE381	53	nan
0C7E6EE381	54	nan
0C7E6EE381	55	nan
0C7E6EE381	56	nan
0C7E6EE381	57	nan
0C7E6EE381	58	nan
0C7E6EE381	59	nan
0C7E6EE381	60	nan
0C7E6EE381	61	nan
0C7E6EE381	62	nan
0C7E6EE381	63	nan
0C7E6EE381	64	nan
0C7E6EE381	65	nan
0C7E6EE381	66	nan
0C7E6EE381	67	nan
0C7E6EE381	68	nan
0C7E6EE381	69	nan
0C7E6EE381	70	nan
0C7E6EE381	71	nan
0C7E6EE381	72	nan
0C7E6EE381	73	nan
0C7E6EE381	74	nan
0C7E6EE381	75	nan
0C7E6EE381	76	nan
0C7E6EE381	77	nan
0C7E6EE381	78	nan
0C7E6EE381	79	nan
0C7E6EE381	80	nan
0C7E6EE381	81	nan
0C7E6EE381	82	nan
0C7E6EE381	83	nan
0C7E6EE381	84	nan
0C7E6EE381	85	nan
0C7E6EE381	86	nan
0C7E6EE381	87	nan
0C7E6EE381	88	nan
0C7E6EE381	89	nan
0C7E6EE381	90	nan
0C7E6EE381	91	nan
0E48AB134C	1	nan
0E48AB134C	2	nan
0E48AB134C	3	nan
0E48AB134C	4	nan
0E48AB134C	5	nan
0E48AB134C	6	nan
0E48AB134C	7	nan
0E48AB134C	8	nan
0E48AB134C	9	nan
0E48AB134C	10	nan
0E48AB134C	11	nan
0E48AB134C	12	nan
0E48AB134C	13	nan
0E48AB134C	14	nan
0E48AB134C	15	nan
0E48AB134C	16	nan
0E48AB134C	17	nan
0E48AB134C	18	nan
0E48AB134C	19	nan
0E48AB134C	20	nan
0E48AB134C	21	nan
0E48AB134C	22	nan
0E48AB134C	23	nan
0E48AB134C	24	nan
0E48AB134C	25	nan
0E48AB134C	26	nan
0E48AB134C	27	nan
0E48AB134C	28	nan
0E48AB134C	29	nan
0E48AB134C	30	nan
0E48AB134C	31	nan
0E48AB134C	32	nan
0E48AB134C	33	nan
